PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","238","0.05","296.84","257.79","","","","","","","2026-04-09 14:29:50","Ready","","Free Hold","No","2","3 B/R","2","14578","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","640","0.15","798.22","405","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","2","4 B/R","3","9152","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","383.91","0.09","478.82","294.53","","","","","","","2026-04-09 14:26:44","Ready","","Free Hold","No","2","4 B/R","2","13128","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","878","0.2","1095.05","447.88","","","","","","","2026-04-09 14:35:11","Ready","","Free Hold","No","2","5 B/R","3","9450","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","240.57","","","266.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14222","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","428.88","","","","","","","2026-04-09 14:35:14","Ready","","Free Hold","No","2","4 B/R","3","9566","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","336","0.08","419.06","305.21","","","","","","","2026-04-09 14:29:50","Ready","","Free Hold","No","2","4 B/R","2","14586","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","342.33","","","298.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14219","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","353.83","0.08","441.3","305.21","","","","","","","2026-04-09 14:33:18","Ready","","Free Hold","No","2","4 B/R","2","13737","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","336","0.08","419.06","305.53","","","","","","","2026-04-09 14:29:49","Ready","","Free Hold","No","2","4 B/R","2","14541","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","242.27","0.06","302.16","257.13","","","","","","","2026-04-09 14:33:17","Ready","","Free Hold","No","2","3 B/R","2","13722","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","238","","","266.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14239","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","617.32","0.14","769.93","421.47","","","","","","","2026-04-09 14:35:15","Ready","","Free Hold","No","2","4 B/R","3","9593","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","336","","","298.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","15327","","Commercial","","","","Jabal Ali First","Dubai"
"Villa","351.22","0.08","438.05","302.69","","","","","","","2026-04-09 14:33:22","Ready","","Free Hold","No","2","4 B/R","2","13951","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","766.64","0.18","956.16","448.02","","","","","","","2026-04-09 14:35:13","Ready","","Free Hold","No","2","5 B/R","3","9524","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","256.54","0.06","319.96","277.15","","","","","","","2026-04-09 14:33:19","Ready","","Free Hold","No","2","4 B/R","2","13769","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","238","","","271.81","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14231","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","662.76","0.15","826.6","443.81","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","2","5 B/R","3","9184","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","335.99","","","316.36","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14198","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","256.53","0.06","319.95","277.31","","","","","","","2026-04-09 14:33:17","Ready","","Free Hold","No","2","4 B/R","2","13717","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","640","0.15","798.22","443.81","","","","","","","2026-04-09 14:35:10","Ready","","Free Hold","No","2","5 B/R","3","9462","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","242.27","0.06","302.16","257.13","","","","","","","2026-04-09 14:33:17","Ready","","Free Hold","No","2","3 B/R","2","13723","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","680.84","0.16","849.15","453.49","","","","","","","2026-04-09 14:35:11","Ready","","Free Hold","No","2","5 B/R","3","9482","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","252.01","0.06","314.31","277.16","","","","","","","2026-04-09 14:33:23","Ready","","Free Hold","No","2","4 B/R","2","15058","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","240.55","0.06","300.02","257.78","","","","","","","2026-04-09 14:26:50","Ready","","Free Hold","No","2","3 B/R","2","13280","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","206.75","16.91","0","237.87","","","","","","","2026-03-20 20:38:03","Ready","","Free Hold","No","2","4 B/R","2","1111","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","286.2","","","289.93","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14249","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","254.7","0.06","317.67","277.15","","","","","","","2026-04-09 14:26:50","Ready","","Free Hold","No","2","4 B/R","2","13285","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.84","","","","","","","2026-04-09 14:33:23","Ready","","Free Hold","No","2","3 B/R","2","15041","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","239.98","0.06","299.31","257.84","","","","","","","2026-04-09 14:26:49","Ready","","Free Hold","No","2","3 B/R","2","13256","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","643.16","0.15","802.16","453.49","","","","","","","2026-04-09 14:35:14","Ready","","Free Hold","No","2","5 B/R","3","9554","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","240.59","0.06","300.07","257.59","","","","","","","2026-04-09 14:26:42","Ready","","Free Hold","No","2","3 B/R","2","13078","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","266.97","","","271.81","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","15320","","Commercial","","","","Jabal Ali First","Dubai"
"Villa","238.02","0.05","296.86","257.62","","","","","","","2026-04-09 14:33:23","Ready","","Free Hold","No","2","3 B/R","2","15054","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","334","0.08","416.57","294.53","","","","","","","2026-04-09 14:29:49","Ready","","Free Hold","No","2","4 B/R","2","14551","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","240.55","0.06","300.02","257.59","","","","","","","2026-04-09 14:26:44","Ready","","Free Hold","No","2","3 B/R","2","13120","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.51","","","","","","","2026-04-09 14:26:47","Ready","","Free Hold","No","2","3 B/R","2","13201","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","261","","","289.93","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14163","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","336","0.08","419.06","294.53","","","","","","","2026-04-09 14:29:47","Ready","","Free Hold","No","2","4 B/R","2","14496","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","385.2","","","296.46","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14156","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","240.59","0.06","300.07","257.51","","","","","","","2026-04-09 14:26:43","Ready","","Free Hold","No","2","3 B/R","2","13080","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","253.01","0.06","315.56","277.31","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","4 B/R","2","13156","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","254.7","0.06","317.67","277.31","","","","","","","2026-04-09 14:26:52","Ready","","Free Hold","No","2","4 B/R","2","13326","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","637.03","0.15","794.51","421.47","","","","","","","2026-04-09 14:35:12","Ready","","Free Hold","No","2","4 B/R","3","9574","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.7","","","","","","","2026-04-09 14:26:48","Ready","","Free Hold","No","2","3 B/R","2","13231","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","346.72","0.08","432.43","294.53","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","4 B/R","2","13138","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","621.99","0.14","775.75","421.47","","","","","","","2026-04-09 14:35:15","Ready","","Free Hold","No","2","4 B/R","3","9592","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","","","271.81","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14210","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","242.37","0.06","302.29","257.59","","","","","","","2026-04-09 14:33:21","Ready","","Free Hold","No","2","3 B/R","2","13922","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","238","","","272.8","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","15339","","Commercial","","","","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","398.69","","","","","","","2026-04-09 14:35:09","Ready","","Free Hold","No","2","4 B/R","3","9517","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","641.1","0.15","799.59","421.47","","","","","","","2026-04-09 14:35:17","Ready","","Free Hold","No","2","4 B/R","3","9227","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","240.56","0.06","300.03","257.71","","","","","","","2026-04-09 14:26:51","Ready","","Free Hold","No","2","3 B/R","2","13295","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","453.49","","","","","","","2026-04-09 14:35:09","Ready","","Free Hold","No","2","5 B/R","3","9473","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","252","0.06","314.3","277.48","","","","","","","2026-04-09 14:29:49","Ready","","Free Hold","No","2","4 B/R","2","14539","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","342.89","0.08","427.66","294.53","","","","","","","2026-04-09 14:26:43","Ready","","Free Hold","No","2","4 B/R","2","13097","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","861.6","0.2","1074.6","552.71","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","3","5 B/R","3","9166","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","751.68","0.17","937.5","439.3","","","","","","","2026-04-09 14:35:17","Ready","","Free Hold","No","2","5 B/R","3","9174","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","238","0.05","296.84","257.7","","","","","","","2026-04-09 14:26:48","Ready","","Free Hold","No","2","3 B/R","2","13228","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","242.35","","","269.31","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","3 B/R","2","14245","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","651.89","0.15","813.05","398.69","","","","","","","2026-04-09 14:35:16","Ready","","Free Hold","No","2","4 B/R","3","9232","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","240.55","0.06","300.02","257.51","","","","","","","2026-04-09 14:26:44","Ready","","Free Hold","No","2","3 B/R","2","13106","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","256.9","","","289.93","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14180","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","340.71","0.08","424.94","294.53","","","","","","","2026-04-09 14:26:52","Ready","","Free Hold","No","2","4 B/R","2","13320","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","254.7","0.06","317.67","277.15","","","","","","","2026-04-09 14:26:50","Ready","","Free Hold","No","2","4 B/R","2","13284","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","406.21","","","296.46","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14213","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","238.97","0.05","298.05","257.78","","","","","","","2026-04-09 14:26:45","Ready","","Free Hold","No","2","3 B/R","2","13145","0","Commercial","","2375","Jebel Ali Village Townhouses- Phase 1","Jabal Ali First","Dubai"
"Villa","336","","","296.46","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14241","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","252.64","","","289.93","","","","","","","2026-04-08 11:57:26","Ready","","Free Hold","No","2","4 B/R","2","14196","0","Commercial","","","","Jabal Ali First","Dubai"
"Villa","242.34","0.06","302.25","257.21","","","","","","","2026-04-09 14:33:19","Ready","","Free Hold","No","2","3 B/R","2","13890","0","Commercial","","2387","Jebel Ali Village Townhouses - Phase 3","Jabal Ali First","Dubai"
"Villa","630","0.14","785.74","405","","","","","","","2026-04-09 14:35:17","Ready","","Free Hold","No","2","4 B/R","3","9155","0","Residential","","2285","Jebel Ali Village ","Jabal Ali First","Dubai"
"Villa","390.76","0.09","487.36","294.66","","","","","","","2026-04-09 14:29:50","Ready","","Free Hold","No","2","4 B/R","2","14599","0","Commercial","","2384","Jebel Ali Village Townhouses - Phase 2","Jabal Ali First","Dubai"
"Villa","439.25","1.05","0","384.92","","","","","","","2026-03-27 18:01:59","Ready","","Free Hold","No","2","6 B/R","2","2482","0","Commercial","","2320","DAMAC LAGOONS - SANTORINI (3)","Al Hebiah Fifth","Dubai"
"Villa","431.99","1.04","0","384.92","","","","","","","2026-03-27 18:02:00","Ready","","Free Hold","No","2","6 B/R","2","2526","0","Commercial","","2320","DAMAC LAGOONS - SANTORINI (3)","Al Hebiah Fifth","Dubai"
"Villa","432.01","1.04","0","428.37","","","","","","","2026-03-27 18:01:58","Ready","","Free Hold","No","2","6 B/R","2","2554","0","Commercial","","2320","DAMAC LAGOONS - SANTORINI (3)","Al Hebiah Fifth","Dubai"
"Villa","439.19","1.05","0","428.37","","","","","","","2026-03-27 18:01:59","Ready","","Free Hold","No","2","6 B/R","2","2491","0","Commercial","","2320","DAMAC LAGOONS - SANTORINI (3)","Al Hebiah Fifth","Dubai"
"Villa","439.21","1.05","0","384.92","","","","","","","2026-03-27 18:01:58","Ready","","Free Hold","No","2","6 B/R","2","2565","0","Commercial","","2320","DAMAC LAGOONS - SANTORINI (3)","Al Hebiah Fifth","Dubai"
